company_name,job_title,career_level,deadline,apply_url,tech_stacks,requirements,preferences,responsibilities,team_culture,benefits
네이버웹툰,백엔드 개발자,"신입, 1~3년 차, 5년 이상 등 (신입/경력 필터링에 필수)",2026-06-30,공고문 내 명시 없음,"ava, Spring Boot, MySQL, Kafka, Redis",Java 및 Spring 프레임워크 기반의 API 개발 경험이 있으신 분,AWS 인프라 구축 경험,웹툰 글로벌 결제 시스템 원장 아키텍처 설계,기술을 통해 글로벌 시장에서 새로운 가치를 만들어낼 사람,"유연근무제, 식대 지원 등"
하이브(DRIMAGE),게임 웹 기획자 (Web PM/UX),경력 3년 이상,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/213256,"Figma, GA(Google Analytics), Jira, Confluence",게임 관련 서비스 기획 및 PM 업무 경력 3년 이상 / 다양한 직군과 협업 및 커뮤니케이션 능력 / Figma 활용 가능 또는 빠른 습득 의지 / GA 지표 설계 및 데이터 기반 기획 역량 / 주도성과 책임감 / 포트폴리오 제출 필수,게임 산업 이해도 / 게임 서비스 프론트·백엔드 기획 경험 / 신규 서비스 런칭~글로벌 라이브 운영 경험 / Jira·Confluence 활용 경험 / UX 관련 전공 또는 UX 방법론 이해도 / 장애인 및 국가보훈대상자 우대,게임 IP 기반 웹 프로젝트 리딩 및 일정·리소스 관리 / 유관부서 커뮤니케이션 및 요구사항 조율 / 신규 서비스 런칭 및 라이브 운영 프로세스 수립 / 게임 홈페이지 및 이벤트 페이지 UX 기획 / 백오피스 및 연동 시스템 설계 / Figma 기반 상세기획서 작성 / GA 트래킹 시트 설계 및 데이터 분석,기획자와 디자이너가 원팀으로 협업하는 UX팀 / 데이터와 UX 중심의 서비스 기획 문화 / 게임 IP 가치를 웹 플랫폼으로 확장하는 조직 / 주도적이고 디테일과 완성도를 중시하는 인재 선호,Win Together 온보딩 프로그램 제공 / 프로그램 기간 중 급여·복리후생 동일 지급
하이브,정보보호 (인프라 보안운영),경력 6년 이상,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/210703,"WAF, NFW, GuardDuty, CloudArmor, CSPM, Google SecOps, OpenSearch, Splunk, EDR, DLP, IaC, MS Office, Google Docs/Google Workspace, 클라우드 인프라, 서버, 네트워크","학사 이상 / 관련 업무 경력 6년 이상 / 로그분석시스템(Google SecOps, OpenSearch, Splunk 등) 활용 경험 / 보안시스템 API 연동 및 개발 경험 / 웹 애플리케이션 방화벽 구축 및 운영 경험 / ISMS 인증 실무 경험 / MS Office 및 Google 문서 활용 능력 / IT 인프라 보안성 검토 경험 / 대규모 클라우드 시스템 보안 규정 준수 모니터링 구축 경험",정보보호·보안 관련 전공 / 국내외 보안 법규 이해도 / 정보보안 시스템 기획 경험 / IaC 기반 클라우드 보안 인프라 구축 및 운영 경험 / 외국어 커뮤니케이션 능력(영어·일어 등) / 네트워크 및 보안시스템 이해 / EDR·DLP 운영 경험 / 장애인 및 국가보훈대상자 우대,"클라우드 보안 서비스 운영(WAF, NFW, GuardDuty, CloudArmor 등) / CSPM 및 스크립트 기반 취약점 점검 및 정책 준수 모니터링 / 클라우드 인프라 보안 설정 진단 / 실시간 로그 기반 위협 분석 및 침해사고 대응 / 멀티 어카운트·클라우드 환경 보안 정책 통합 및 자동화 / 보안 시스템 운영 절차 수립·개선·고도화 / 엔드포인트 보안 솔루션 운영(EDR, DLP)",보안 인프라를 구축·운영하며 비즈니스와 유관 부서 이해를 기반으로 협업하는 조직 / 실시간 보안 이벤트 모니터링 및 선제 대응 중심 업무 환경 / 안전한 서비스 환경 구축을 목표로 하는 보안 운영 조직 / 자기주도성·문제해결력·고객지향성을 중요하게 여김,Win Together 온보딩 프로그램 제공 / 프로그램 기간 중 급여 및 복리후생 동일 제공
하이브(Weverse Company),보안정책,경력 5년 이상,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/210600,"AWS, GCP, ISMS-P, ISO 27001, CISSP, CPPG, 클라우드 보안 환경, 개인정보보호 컴플라이언스, 데이터 흐름 기반 보안 관리",정보보호 및 개인정보보호 분야 경력 5년 이상 / 서비스·플랫폼 환경에서 보안 또는 개인정보보호 정책 수립 및 운영 경험 / 서비스·기능 기획 및 변경 단계 보안·개인정보 리스크 검토 경험 / 개인정보 처리 전 과정(lifecycle) 이해 및 컴플라이언스 적용 경험 / 개발·기획 조직과 협업하여 보안 요구사항 도출 및 검토 경험,AWS·GCP 등 클라우드 환경 보안 통제 운영 경험 / 데이터 흐름 기반 보안 및 개인정보 리스크 식별·대응 경험 / ISMS-P·ISO 27001 운영 및 심사 대응 경험 / 규제기관·수사기관·정보주체 대응 경험 / 개인정보 유출 및 보안 사고 대응 경험 / CISSP·CPPG 등 관련 자격증 보유 / 장애인 및 국가보훈대상자 우대,서비스 및 기능 출시·변경 시 정보보안·개인정보 리스크 사전 검토 및 개선 / 데이터 흐름 및 처리 과정 보안 적정성 검토 / 개인정보 처리 전 과정 컴플라이언스 검토 및 조치 반영 / ISMS-P·ISO 27001 인증 운영 및 위험평가 대응 / 클라우드 및 서비스 환경 보안 정책·기술 통제 기준 수립 및 운영 / 개인정보 관련 대외 요청 검토 및 대응 / 개인정보 유출 사고 원인 분석 및 관계기관 신고 지원,글로벌 서비스 환경에서 보안과 개인정보 리스크를 사전 검토하는 조직 / 다양한 조직과 협업하여 실제 서비스에 보안을 적용하는 업무 문화 / 보안 정책·기술·데이터 전반의 전문성 확장이 가능한 환경 / 인증·점검 일정 및 보안 이슈 대응 중심 업무 환경,Win Together 온보딩 프로그램 운영(위버스컴퍼니 3개월 적용) / 프로그램 기간 중 급여 및 복리후생 동일 제공
하이브(Weverse Company),QA,경력 5년 이상,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/210539,"JIRA, GitHub, Appium, Playwright, Selenium, CI/CD, API 테스트, 테스트 자동화 프레임워크, 웹/모바일 플랫폼",QA 또는 개발 경험 기반의 품질 개선 역량 / 웹·모바일·API 서비스 환경 이해 및 테스트 전략 수립 경험 / JIRA·GitHub 활용 QA 및 릴리즈 경험 / 다양한 이해관계자와 협업 및 이슈 해결 역량,Appium·Playwright·Selenium 등 테스트 자동화 경험 / 자동화 프레임워크 구축 경험 / API 테스트 및 자동화 테스트 설계·구현 경험 / CI/CD 환경 품질 관리 경험 / 대규모 트래픽 서비스 QA 경험 / 테스트 도구 또는 내부 QA 시스템 개발 경험 / 장애인 및 국가보훈대상자 우대,서비스 품질 기준(Quality Bar) 정의 및 QA 전략·테스트 프로세스 설계 / 웹·모바일·플랫폼 테스트 계획 수립 및 수행 / 테스트 자동화 환경 구축 및 품질 개선 체계 고도화 / 릴리즈 프로세스 점검 및 품질 리스크 관리 / 서비스 운영 모니터링 및 장애 분석 / 개발·기획 조직과 협업하여 품질 중심 개발 문화 구축,아티스트와 팬을 위한 안정적이고 완성도 높은 서비스 제공 지향 / 단순 테스트를 넘어 지속 가능한 품질 관리 체계를 구축하는 조직 / 글로벌 팬덤 플랫폼 사용자 경험 개선 중심 문화 / 다양한 직군과 협업하며 품질 중심 개발 문화를 추구,Win Together 온보딩 프로그램 운영(위버스컴퍼니 3개월 적용) / 프로그램 기간 중 급여 및 복리후생 동일 제공
하이브(Weverse Company),Front-end(iOS),경력 3년 이상,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/210538,"Swift, UIKit, SwiftUI, Swift Concurrency, GCD, REST API, MVVM, TCA, Clean Architecture, Git, CI/CD, Copilot, Claude Code, Codex, iOS SDK, 멀티미디어 콘텐츠 처리",iOS 상용 서비스 개발 경력 3년 이상 / Swift 기반 iOS 앱 설계·개발·운영 경험 / UIKit 기반 개발 경험 및 SwiftUI 이해 / Swift Concurrency·GCD·메모리 관리 등 동시성 및 성능 이해 / REST API 연동·비동기 처리·데이터 모델링·에러 핸들링·캐싱 경험 / MVVM·TCA·Clean Architecture 기반 앱 구조 설계 및 개선 경험 / 성능 최적화·크래시 대응·운영 이슈 해결 경험 / Git 기반 협업 및 코드 리뷰 경험 / 다양한 직군과의 협업 및 커뮤니케이션 역량 / 인터뷰 전 과제 제출 또는 코딩 테스트 가능,글로벌 서비스 또는 대규모 사용자 대상 앱 개발 경험 / 동영상·라이브 등 멀티미디어 서비스 개발 경험 / 공통 컴포넌트·디자인 시스템·공통 모듈 구축 경험 / 빌드 최적화 및 CI/CD 경험 / 코드 리뷰 문화 개선 및 주니어 멘토링 경험 / Copilot·Claude Code·Codex 등 AI 기반 개발 도구 활용 경험 / 외부 라이브러리 도입 및 의존성 관리 경험 / 장애인 및 국가보훈대상자 우대,Weverse iOS 앱 및 기타 iOS 앱 기능 개발 및 구조 개선 / 멀티미디어 콘텐츠 기능 구현 및 개선 / 사용자 인터랙션 및 UI 구현·사용성 개선 / 네트워크·렌더링·메모리·스크롤 성능 최적화 / 크래시·장애·성능 저하 원인 분석 및 해결 / 기획·디자인·서버·QA 조직과 협업 / 코드 리뷰·테스트·리팩토링·배포 프로세스 개선 / Apple OS·SDK 변화 대응 및 앱 안정성 개선,글로벌 팬덤 플랫폼 사용자 경험 중심 개발 조직 / 신규 기능 개발과 운영 안정화·품질 개선을 함께 수행하는 환경 / 다양한 직군과 협업하며 서비스 품질과 개발 생산성을 높이는 문화 / 기술적 완성도와 유지보수성을 중요하게 여기는 개발 조직,Win Together 온보딩 프로그램 운영(위버스컴퍼니 3개월 적용) / 프로그램 기간 중 급여 및 복리후생 동일 제공
하이브(Weverse Company),Back-end,경력 무관,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/210534,"Java, Kotlin, Spring Framework, RESTful API, RDBMS, JPA, MySQL, Redis, Kafka, AWS, Git, Claude, Cursor",Java 또는 Kotlin 기반 백엔드 개발 경험 또는 기본 이해 / Spring Framework 기반 웹서비스 구조 이해 또는 개발 경험 / RESTful API 설계 및 개발 이해 / RDBMS 기반 데이터 처리 및 모델링 이해 / Git 등 형상관리 도구 사용 경험 / 새로운 기술 학습 및 적용 의지 / 문제 정의 및 해결 역량 / 다양한 직군과 협업 및 커뮤니케이션 역량 / 인터뷰 전 과제 제출 또는 코딩 테스트 가능,대규모 트래픽 환경 서비스 운영 및 성능 개선 경험 / Redis·Kafka 기반 캐시·메시징 시스템 경험 / AWS 기반 클라우드 서비스 구축 및 운영 경험 / 실제 서비스 개발·배포·운영 경험 / Claude·Cursor 등 AI Agent 활용 개발 경험 / 장애인 및 국가보훈대상자 우대,글로벌 팬덤 플랫폼 커뮤니티·멤버십·커머스 기능 백엔드 개발 / 유료 멤버십·디지털 상품·쿠폰·투표·설문 기능 개발 및 운영 효율 개선 / 커머스 도메인 기능 고도화 및 서비스 연계 설계 / 서비스 운영 이슈 분석 및 안정화 개선 / 사용자 데이터 및 VOC 기반 서비스 품질 개선,글로벌 팬덤 플랫폼 기반 대규모 트래픽·데이터 처리 환경 / 확장성과 안정성을 갖춘 플랫폼 구축 중심 문화 / 다양한 서비스 도메인을 함께 개발하는 협업 환경 / 새로운 기술과 서비스 혁신을 적극적으로 적용하는 개발 조직,Win Together 온보딩 프로그램 운영(위버스컴퍼니 3개월 적용) / 프로그램 기간 중 급여 및 복리후생 동일 제공
하이브(Weverse Company),ML 엔지니어,경력 5년 이상,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/210526,"Python, SQL, Machine Learning, Deep Learning, 추천 시스템, 광고 모델링, 유저 프로파일링, 데이터 분석, 대용량 데이터 처리",Python·SQL 기반 데이터 처리 및 모델링 경험 / 머신러닝 모델 개발 및 실제 서비스 적용 경험 / 데이터 분석 기반 문제 정의 및 가설 검증 경험 / 모델 성능 평가 및 개선 경험 / 프로젝트 end-to-end 수행 및 서비스 연결 경험 / 다양한 이해관계자와 협업 가능한 커뮤니케이션 역량 / 인터뷰 전 과제 제출 또는 코딩 테스트 가능,ML 이론 및 딥러닝에 대한 깊은 이해 / 콘텐츠·상품 추천 랭킹 기반 ML 서비스 개발 및 운영 경험 / AI 기술 활용 기반 정확도 향상 및 빠른 개발 역량 / 대용량 데이터 처리 및 분석 경험 / 장애인 및 국가보훈대상자 우대,사용자 데이터 기반 추천·광고·유저 프로파일링 ML 모델 개발 및 서비스 적용 / 데이터 수집·가공 및 실험 설계·검증 / ML 모델 배포·운영 및 지속적 개선 / 비즈니스 문제 해결을 위한 지표 정의 및 데이터 기반 의사결정 지원 / 데이터 엔지니어·기획·사업 조직과 협업하여 서비스 개선,데이터 기반으로 사용자 경험과 비즈니스 성과를 개선하는 조직 / 추천·광고·분석 등 다양한 영역에 ML 기술을 적용하는 환경 / 실제 서비스 운영과 모델 고도화를 함께 수행하는 문화 / 다양한 직군과 협업하며 서비스 혁신을 추구하는 개발 조직,Win Together 온보딩 프로그램 운영(위버스컴퍼니 3개월 적용) / 프로그램 기간 중 급여 및 복리후생 동일 제공
하이브,"보안정책(정보보안, 개인정보)",경력 7년 이상,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/206156,"ISMS, ISMS-P, GDPR, MS Office, Google Docs/Google Workspace, 서버, 네트워크, IT 인프라 보안, 개인정보보호 컴플라이언스",학사 이상 / 관련 업무 경력 7년 이상 / 정보보호 유관 업무 경험 / 국내외 법규 및 정보보호관리체계·인증기준 이해 / ISMS·ISMS-P 인증 심사 실무 경험 / 중견기업 이상 정보보호 정책 수립 및 유지 경험 / MS Office·Google 문서 활용 능력 / 서버·네트워크·개발 관련 보안지식 / 원활한 커뮤니케이션 역량,정보보호 컨설팅 경험 / 정보보호 관련 자격증 보유 / 정보보호 시스템 전반 이해 / GDPR 대응 경험 / ISMS-P 인증 심사원 자격 보유 / 외국어 커뮤니케이션 가능(영어·일어 등) / 장애인 및 국가보훈대상자 우대,전사 정보보호 관리체계 수립 및 운영 / ISMS·ISMS-P 인증 진행 / 정보보안 정책 수립 및 수행 / 정보유출 방지 및 보안 감사 / 개인정보보호 정책 수립 및 컴플라이언스 보안 검토,전사 정보보호 체계를 수립·관리하며 리스크를 선제적으로 예방하는 조직 / 유관부서와 협업하여 보안 문제 해결책을 제안하는 업무 환경 / 다양한 정보보호 프로젝트를 수행하며 전문성을 확장할 수 있는 조직 / 정보보안 트렌드와 정책 변화를 지속적으로 학습하는 문화,Win Together 온보딩 프로그램 제공 / 프로그램 기간 중 급여 및 복리후생 동일 제공
하이브,SAP ERP SD 운영관리,경력 5년 이상,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/199467,"SAP ERP, SAP SD, SAP PI, SAP ABAP, ERP 운영관리, B2B/B2C 프로세스, 재고관리 프로세스",학사 이상 / SAP SD PI 및 운영관리 경력 5~10년 / SAP SD Spec 설계 및 리뷰 가능 / SAP ERP 사용자 교육관리 경험,SAP ABAP 개발 또는 디버깅 가능 / B2C 사입·위탁 판매 프로세스 및 가용성 재고관리 이해 / 외주 유지보수 인력 협업 경험 / 다양한 유관부서 요구사항 프로세스화 및 개선 경험 / 업무 프로세스 개선안 도출 역량 / 해외 법인 Roll-out 경험(일본·미국) / 외국어 커뮤니케이션 가능(영어·일어 등) / 장애인 및 국가보훈대상자 우대,SAP B2C·B2B·무상·반품·수출 SD 운영 관리 / 국내·해외 ERP 고도화 과제 수행,국내외 법인의 SAP ERP 운영을 지원하는 조직 / 유지보수 개선 과제 도출 및 실행 중심 업무 환경 / ERP 상주·비상주 외주 인력과 협업하는 환경 / 해외 법인 운영 지원 및 커뮤니케이션 중심 문화,Win Together 온보딩 프로그램 제공 / 프로그램 기간 중 급여 및 복리후생 동일 제공
하이브(DRIMAGE-K스튜디오),게임 플랫폼(운영툴) 개발자,경력 무관,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/191440,"C#, Java, Python, REST API, RDBMS, NoSQL, HTML, CSS, JavaScript, Redis, MongoDB, Perforce, Git","학력·전공 무관 / 2년 이상 백엔드 웹 프로그래밍 개발 경험(C#, Java, Python 등) / REST API 및 웹 서비스 개발 경험 / RDBMS 또는 NoSQL 기반 서비스 개발 경험",게임 운영툴 또는 관리자 페이지 개발 경험 / MMORPG 서비스 및 콘텐츠 구조 이해 / HTML·CSS·JavaScript 기반 웹 프론트 개발 역량 / Redis·MongoDB 활용 경험 / Perforce·Git 등 형상관리 도구 사용 경험 / 실제 서비스 운영 환경(로그·배포·모니터링 등) 이해 / 장애인 및 국가보훈대상자 우대,게임 플랫폼 및 운영툴 시스템 설계·구현 / 개발 요청 사항 분석 및 기술 설계 / 신규 기능 개발·테스트·배포 / 운영툴 및 플랫폼 개선·유지보수 / 게임 서버 연동 기능 개발,MMORPG 서비스 운영에 필요한 플랫폼·운영툴을 개발하는 조직 / 상호작용 중심의 인터랙티브 게임 개발 환경 / 안정적인 유지보수와 협업을 중시하는 개발 문화 / 글로벌 게임 서비스 및 자체 IP 개발 역량 강화를 지향하는 조직,Win Together 온보딩 프로그램 제공 / 프로그램 기간 중 급여 및 복리후생 동일 제공
하이브(Weverse Company),백엔드개발 (어카운트),경력 5년 이상,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/177425,"Java, Kotlin, Spring, JPA, RESTful API, Aurora, Kafka, Redis, AWS, Naver Cloud, MSA, DDD, TDD, SRE, Observability, Disposability, ML/AI",학력·전공 무관 / Java 또는 Kotlin 기반 Spring·JPA 개발 경력 5년 이상 / RESTful API 설계·개발 가능 / Aurora·Kafka·Redis 기반 데이터 설계·개발 경험 / AWS·Naver Cloud 개발·운영 경험 / MSA 아키텍처 이해 / 사전 과제 진행 필수,회원·인증 관련 업무 경험 / 글로벌 또는 대규모 사용자 환경 개발 경험 / 보안 관련 업무 경험 / DDD·TDD 가능 / SRE·Observability·Disposability 이해 / ML·AI 기술 활용 역량 및 관심 / 장애인 및 국가보훈대상자 우대,Weverse Account 백엔드 개발 및 운영 / 계정 관련 기능 개발 / 보안 관련 기능 개발 / 서비스 모니터링 및 장애 대응 / 서비스 관리 및 운영 툴 개발,글로벌 사용자 대상 계정 서비스를 안정적으로 운영하는 조직 / 사용성·보안성·안정성 향상을 지속적으로 추구하는 개발 문화 / 혁신적인 글로벌 서비스 및 기능 개발 환경 / 협업과 주도적인 문제 해결을 중시하는 조직,Win Together 온보딩 프로그램 운영(위버스컴퍼니 3개월 적용) / 프로그램 기간 중 급여 및 복리후생 동일 제공
하이브(DRIMAGE-K스튜디오),시니어 클라이언트 프로그래머(MMORPG),경력 5년 이상,수시채용 (조기마감 가능),https://careers.hybecorp.com/ko/o/168273,"Unreal Engine, C++, C#, 멀티플레이 RPG, 게임 렌더링, 모바일 플랫폼",학력·전공 무관 / 언리얼 엔진 게임 클라이언트 개발 경력 5년 이상 / 멀티플레이 RPG 장르 개발 경력 3년 이상 / 언리얼 엔진 코드 분석 능력 / C++ 프로그래밍 설계 및 프레임워크 이해 / 자료구조·알고리즘·표준 컨테이너 이해 / 객체지향 프로그래밍 이해 / 코드 디버깅 역량,MMORPG 장르 개발 경험 / 팀 프로젝트 커뮤니케이션 역량 / 개발팀 직책 경험 / 언리얼 엔진 프레임워크 유지보수 경험 / 게임 렌더링 개발 역량 / 모바일 플랫폼 개발 경험 / 장애인 및 국가보훈대상자 우대,게임 클라이언트 시스템 설계 및 구현 / 콘텐츠 요구 분석·설계·구현 / 배포·테스트 및 안정성 확보 / 게임 클라이언트 유지보수,인터랙티브 미디어 게임 개발 중심 조직 / 상호작용 기반 게임 경험을 지향하는 개발 문화 / 자체 IP 및 글로벌 게임 서비스 개발 환경 / 안정성과 성능 향상을 중요하게 여기는 협업 중심 조직,Win Together 온보딩 프로그램 제공 / 프로그램 기간 중 급여 및 복리후생 동일 제공
현대카드 (현대커머셜),Data Engineer,경력,2026.05.11 오후 11:59,https://careerhyundai.recruiter.co.kr/career/jobs/108197,"Data Warehouse, Bigdata Platform, AWS Managed Service, ML API, ETL, SQL, RDBMS, Cloud, Data Platform",학사 이상 학위 / Data 관리 및 직무 관련 경력 2년 이상 / SQL 활용 능력 중급 이상,컴퓨터공학 등 관련 전공 / 클라우드 경험 / Data Platform 경험 / RDBMS 경험 / 국가유공자 등 취업지원 대상자 우대,On-premise 기반 Data Warehouse 및 Bigdata Platform 운영·관리 / AWS 기반 ML 서비스 API 관리 / ETL 및 데이터 마트 파이프라인 품질 관리 / 사용자 데이터 포탈 관리 / 데이터 기반 의사결정 및 클라우드 분석 환경 운영 지원,데이터 기반 의사결정을 지원하는 조직 / 클라우드 기반 분석 환경 운영 중심 업무 / 안정적인 데이터 운영 및 품질 관리를 중시하는 환경 / 현업 데이터 활용 지원 중심 협업 문화,주택구입·전세자금대출 지원 / 현대기아차 차량 구입 지원 / 명절 기프트카드 지급 / 사내 피트니스 이용 / 사내 어린이집·영어 유치부 운영 / 자녀학자금 지원 / 의료비 지원 / 정기 휴가 5일 추가 제공 / 연말 유급휴가 2일 제공
한화시스템,위성SE - 위성 임무운용 및 자세제어,석사+경력 3년 또는 박사 이상,채용 시 마감,https://www.hanwhain.com/portal/apply/recruit/detail?rtSeq=18759,MATLAB / C++ / C# / STK / GMAT / FreeFlyer,항공우주·전기전자·정보통신·기계·천문우주 관련 전공 석사+경력 3년 또는 박사 이상 / 궤도역학·자세역학 설계·분석 기술 보유 / MATLAB·C++·C# 사용 가능,위성체(큐브위성 포함) 개발 경험 / STK·GMAT·FreeFlyer 숙련 / 영어 회화 가능,위성체 임무 및 궤도 설계·분석 / 자세제어계 설계·분석 / 위성체 운용 시나리오 설계 / 운용 모드 설계,우주 임무 및 위성 제어 연구 중심 조직,공고문 내 명시 없음
한화시스템,위성SE - SAR 신호처리,석사+경력 3년 또는 박사 이상,채용 시 마감,https://www.hanwhain.com/portal/apply/recruit/detail?rtSeq=18759,MATLAB / C++ / C# / SAR 영상처리 / SARP / L1D,항공우주·전기전자·정보통신 전공 석사+경력 3년 또는 박사 이상 / 위성 기하보정·SAR 방사보정·SAR L1D 영상처리 기술 보유 / MATLAB·C++·C# 사용 가능,SARP(L1D 수준) 개발 경험 / SAR 위성 외부 검보정 수행 경험 / 영어 회화 가능,SARP 신호처리 및 영상 성능 분석 / 데이터버짓 분석·관리 / 외부 검보정 계획 수립 / SAR 영상 활용 분석,위성 영상 데이터 처리 및 분석 중심 조직,공고문 내 명시 없음
한화시스템,위성체 전기종합 엔지니어,석사+경력 3년(총 5년 이상),채용 시 마감,https://www.hanwhain.com/portal/apply/recruit/detail?rtSeq=18759,C / C++ / Matlab / Python / OrCAD / ETB / IST,기계·전기·전자·항공우주공학 관련 전공 석사 및 경력 3년 이상 / 위성체 환경시험·통합시험 경험 / 시스템 공학 산출물 작성 경험 / C·C++·Matlab·Python·OrCAD 및 계측기 사용 숙련 / 연구 프로젝트 및 논문·특허 실적 보유,위성체·무기체계 시험평가 경험 / 임베디드 SW 개발 경험 / 스크립트 기반 SW 운용 경험 / 영어 회화 능통 / 국제 학회 발표 경험,위성체 전원·통신 인터페이스 설계 / CAD·TAD 정의 / ETB·IST 시험 스크립트 개발 / 지상시험지원장비 운용 / 시험평가 수행,위성체 통합 및 시험평가 중심 엔지니어링 조직,공고문 내 명시 없음
한화시스템,CBM+ Data Analyst,데이터 분석 경력 5년 이상(석·박사 기간 포함),2026.05.17,https://www.hanwhain.com/portal/apply/recruit/detail?rtSeq=18736,Machine Learning / Deep Learning / 센서데이터 분석 / 이상탐지 / RUL 예측,Data Science·컴퓨터공학·산업공학 관련 분야 석사 이상 / 데이터 분석 경험 5년 이상 / 연구 프로젝트 수행 및 논문·특허 경험 / 문제 해결 및 협업 능력,CBM+ 프로젝트 경험 / PHM 프로젝트 경험 / 국제 학회 발표 및 연구 성과 보유,CBM+ 시스템 개발용 데이터 분석 및 모델링 / 센서데이터 기반 이상탐지 및 예측 알고리즘 설계 / ML·DL 기반 고장예측 및 RUL 추정,방산 MRO 및 AI 기반 예지정비 연구 중심 조직,공고문 내 명시 없음
한화시스템,IPS Engineer,직무 관련 경력 5년 이상(석·박사 기간 포함),2026.05.17,https://www.hanwhain.com/portal/apply/recruit/detail?rtSeq=18736,AI 알고리즘 / IPS 시스템 설계 / 플랫폼 아키텍처 / 국방 SW 아키텍처,전자공학·산업공학·기계공학 석사 이상 / 직무 관련 경험 5년 이상 / 연구 프로젝트 수행 및 논문·특허 경험 / 문제 해결 및 협업 능력,방산 및 MRO 프로젝트 경험 / RAM·RAM-C 분석 경험 / 국제 학회 발표 및 연구 성과 / PBL·군수기획 경험 / 국방 SW 아키텍처 설계 경험,MRO 운영유지 플랫폼 수요예측 및 AI 알고리즘 설계 / IPS 기반 시스템 구조 설계 및 최적화 / 플랫폼 아키텍처 수립 / 유지보수 전략 및 예측모델 적용 / 군수 지원 의사결정 프로세스 정의,방산 유지보수 플랫폼 및 군수 시스템 중심 조직,공고문 내 명시 없음
한화시스템,Data Analyst,직무 관련 경력 5년 이상(석·박사 기간 포함),2026.05.17,https://www.hanwhain.com/portal/apply/recruit/detail?rtSeq=18736,Python / R / SQL / Machine Learning / Deep Learning / 데이터 시각화,Data Science·컴퓨터공학·산업공학 관련 분야 석사 이상 / 직무 관련 경험 5년 이상 / Python·R·SQL 활용 능력 / 머신러닝·딥러닝 실무 경험 / 문제 해결 및 협업 커뮤니케이션 역량,방산 및 MRO 프로젝트 경험 / 시계열 데이터 기반 수요예측 경험 / 국제 학회 발표 및 연구 성과 / 휴리스틱 전문가,MRO 수요예측 AI 알고리즘 고도화 / 군수 빅데이터 수집·정제·분석·모델링 / 머신러닝·딥러닝 예측 모델 설계 및 성능 개선 / 데이터 시각화 기반 의사결정 지원,군수 빅데이터 및 AI 기반 분석 조직,공고문 내 명시 없음
한화생명,Data Engineer(OCR),총 경력 3년 이상 / OCR 또는 데이터엔지니어링 경험 2년 이상,2026.05.18 15:00,https://www.hanwhain.com/portal/apply/recruit/detail?rtSeq=18770,Python / OpenCV / NLP / Pytorch / Tensorflow / Spark / Hadoop / Kafka / Airflow / Nifi / RESTful API / Databricks / AWS / Exadata,학사 이상(컴퓨터공학·데이터사이언스·AI 관련 전공 우대) / OCR 업무 수행 또는 데이터엔지니어링 경험 2년 이상 / OpenCV 기반 이미지 처리 개발 경험 / NLP 기반 사전 DB·텍스트 교정 경험 / Python 기반 정형·비정형 데이터 처리 역량 / Pytorch·Tensorflow 활용 경험 / Computer Vision 및 딥러닝 모델 개발 역량 / RESTful API 기반 모델 서빙 역량 / Spark·Hadoop·Kafka 활용 경험 / Airflow·Nifi 워크플로우 경험 / 데이터 모델링 및 DW·DM 설계 이해,클라우드 기반 데이터 플랫폼(Databricks 등) 경험 / 금융권 데이터 환경 및 보안규제 이해 / BI Tool(MSTR 등) 기반 대시보드 기획·설계 경험 / OCR 솔루션 도입·운영 경험 / 문서인식·이미지 처리 서비스 운영 경험,딥러닝 기반 OCR 모델 개발 및 운영 / OCR 적용 범위 확대 및 업무 프로세스 연계 / 데이터 수집·적재·가공 체계 구축 / 데이터 파이프라인 및 플랫폼 고도화 / 이미지 전처리 및 데이터 후처리 / Hadoop-Exadata 기반 데이터 환경 운영 / 클라우드 기반 데이터 플랫폼 전환 지원 / 데이터 레이크하우스 아키텍처 설계,데이터 기반 AI 서비스 및 OCR 플랫폼 고도화 중심 조직 / 클라우드·빅데이터 전환 추진 환경,처우 개별 협상 / 경력 연차별 별도 협의
